LMcMc,LMcP,LMcPT,LMnMc,LMnP,LPMn,thetaMcMc,thetaMcP,thetaMcPT,thetaPMn,UMcMc,UMcP,UMcPT,UMnMc,UMnP,UPMn,16,Node,ICs,Orbit
LMcMc -> 1,LMcP -> 39/8,LMcPT -> 1,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 11/4,thetaPMn -> 245/512,UMcMc -> 2,UMcP -> 5,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Middle Bottom,"[2.9201219473545157, 1.1105547755558405, 1.4051086179982948]",Large
LMcMc -> 1,LMcP -> 39/8,LMcPT -> 1,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 11/4,thetaPMn -> 245/512,UMcMc -> 2,UMcP -> 5,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Middle Bottom,"[2.915013465513365, 1.4274395047876982, 1.3649158741300642]",Large
LMcMc -> 1,LMcP -> 39/8,LMcPT -> 1,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 11/4,thetaPMn -> 245/512,UMcMc -> 2,UMcP -> 5,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Middle Bottom,"[1.6897483389487022, 1.2156847198963714, 1.2360713577263567]",Large
LMcMc -> 1,LMcP -> 39/8,LMcPT -> 1,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 11/4,thetaPMn -> 245/512,UMcMc -> 2,UMcP -> 5,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Middle Bottom,"[2.9367708746972423, 1.6670061789306823, 1.305443486721901]",Large
LMcMc -> 1/2,LMcP -> 11/4,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 3/2,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 2,UMnMc -> 2,UMnP -> 1,UPMn -> 7/2,Middle Bottom,"[2.6987346888888237, 1.204156379063646, 1.4222109257625242]",Large
LMcMc -> 1/2,LMcP -> 11/4,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 3/2,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 2,UMnMc -> 2,UMnP -> 1,UPMn -> 7/2,Middle Bottom,"[2.3200428339760277, 1.1909012024482029, 1.1294583751464817]",Large
LMcMc -> 1/2,LMcP -> 11/4,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 3/2,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 2,UMnMc -> 2,UMnP -> 1,UPMn -> 7/2,Middle Bottom,"[2.0007886771446035, 1.251646636918208, 1.3918992945173863]",Large
LMcMc -> 1/2,LMcP -> 11/4,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 3/2,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 2,UMnMc -> 2,UMnP -> 1,UPMn -> 7/2,Middle Bottom,"[2.9292514214131513, 1.2754572176264598, 1.2916910197275155]",Large
LMcMc -> 1/2,LMcP -> 11/4,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 3/2,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 2,UMnMc -> 2,UMnP -> 1,UPMn -> 7/2,Middle Bottom,"[2.6954337977882386, 1.371820594838074, 1.140918922199852]",Large
LMcMc -> 1/2,LMcP -> 11/4,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 3/2,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 2,UMnMc -> 2,UMnP -> 1,UPMn -> 7/2,Middle Bottom,"[2.931758900763744, 1.680720501172542, 1.1252531706812203]",Large
LMcMc -> 1/2,LMcP -> 11/4,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 3/2,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 2,UMnMc -> 2,UMnP -> 1,UPMn -> 7/2,Middle Bottom,"[2.9201219473545157, 1.1105547755558405, 1.4051086179982948]",Large
LMcMc -> 1/2,LMcP -> 11/4,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 3/2,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 2,UMnMc -> 2,UMnP -> 1,UPMn -> 7/2,Middle Bottom,"[2.915013465513365, 1.4274395047876982, 1.3649158741300642]",Large
LMcMc -> 1/2,LMcP -> 11/4,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 3/2,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 2,UMnMc -> 2,UMnP -> 1,UPMn -> 7/2,Middle Bottom,"[1.6897483389487022, 1.2156847198963714, 1.2360713577263567]",Large
LMcMc -> 1/2,LMcP -> 11/4,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 3/2,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 2,UMnMc -> 2,UMnP -> 1,UPMn -> 7/2,Middle Bottom,"[2.9367708746972423, 1.6670061789306823, 1.305443486721901]",Large
LMcMc -> 7/8,LMcP -> 2,LMcPT -> 7/8,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 551/256,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 1095/512,thetaPMn -> 245/512,UMcMc -> 1,UMcP -> 3,UMcPT -> 15/16,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[1.6210157641008422, 0.6797656978585098, 1.4222109257625242]",Large
LMcMc -> 7/8,LMcP -> 2,LMcPT -> 7/8,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 551/256,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 1095/512,thetaPMn -> 245/512,UMcMc -> 1,UMcP -> 3,UMcPT -> 15/16,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[1.0934488669895046, 0.6722829368659209, 1.1294583751464817]",Large
LMcMc -> 7/8,LMcP -> 2,LMcPT -> 7/8,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 551/256,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 1095/512,thetaPMn -> 245/512,UMcMc -> 1,UMcP -> 3,UMcPT -> 15/16,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[0.6486863965945812, 0.7065747143893109, 1.3918992945173863]",Large
LMcMc -> 7/8,LMcP -> 2,LMcPT -> 7/8,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 551/256,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 1095/512,thetaPMn -> 245/512,UMcMc -> 1,UMcP -> 3,UMcPT -> 15/16,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[1.9421554868923672, 0.7200161712407434, 1.2916910197275155]",Large
LMcMc -> 7/8,LMcP -> 2,LMcPT -> 7/8,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 551/256,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 1095/512,thetaPMn -> 245/512,UMcMc -> 1,UMcP -> 3,UMcPT -> 15/16,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[1.616417194437813, 0.7744148519247193, 1.140918922199852]",Large
LMcMc -> 7/8,LMcP -> 2,LMcPT -> 7/8,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 551/256,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 1095/512,thetaPMn -> 245/512,UMcMc -> 1,UMcP -> 3,UMcPT -> 15/16,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[1.945648731025826, 0.9487938313070801, 1.1252531706812203]",Large
LMcMc -> 7/8,LMcP -> 2,LMcPT -> 7/8,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 551/256,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 1095/512,thetaPMn -> 245/512,UMcMc -> 1,UMcP -> 3,UMcPT -> 15/16,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[1.9294369447877795, 0.6269260829750712, 1.4051086179982948]",Large
LMcMc -> 7/8,LMcP -> 2,LMcPT -> 7/8,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 551/256,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 1095/512,thetaPMn -> 245/512,UMcMc -> 1,UMcP -> 3,UMcPT -> 15/16,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[1.9223201666502985, 0.8058126236704748, 1.3649158741300642]",Large
LMcMc -> 7/8,LMcP -> 2,LMcPT -> 7/8,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 551/256,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 1095/512,thetaPMn -> 245/512,UMcMc -> 1,UMcP -> 3,UMcPT -> 15/16,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[0.21536684147433702, 0.6862736321995645, 1.2360713577263567]",Large
LMcMc -> 7/8,LMcP -> 2,LMcPT -> 7/8,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 551/256,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 1095/512,thetaPMn -> 245/512,UMcMc -> 1,UMcP -> 3,UMcPT -> 15/16,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[1.9526310611240205, 0.9410518752028045, 1.305443486721901]",Large
LMcMc -> 7/16,LMcP -> 241/128,LMcPT -> 21/32,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1999/1024,thetaPMn -> 21/16,UMcMc -> 7/8,UMcP -> 1269/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 1,UPMn -> 2,Top Middle,"[1.6210157641008422, 0.6797656978585098, 1.4222109257625242]",Large
LMcMc -> 7/16,LMcP -> 241/128,LMcPT -> 21/32,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1999/1024,thetaPMn -> 21/16,UMcMc -> 7/8,UMcP -> 1269/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 1,UPMn -> 2,Top Middle,"[1.0934488669895046, 0.6722829368659209, 1.1294583751464817]",Large
LMcMc -> 7/16,LMcP -> 241/128,LMcPT -> 21/32,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1999/1024,thetaPMn -> 21/16,UMcMc -> 7/8,UMcP -> 1269/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 1,UPMn -> 2,Top Middle,"[0.6486863965945812, 0.7065747143893109, 1.3918992945173863]",Large
LMcMc -> 7/16,LMcP -> 241/128,LMcPT -> 21/32,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1999/1024,thetaPMn -> 21/16,UMcMc -> 7/8,UMcP -> 1269/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 1,UPMn -> 2,Top Middle,"[1.9421554868923672, 0.7200161712407434, 1.2916910197275155]",Large
LMcMc -> 7/16,LMcP -> 241/128,LMcPT -> 21/32,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1999/1024,thetaPMn -> 21/16,UMcMc -> 7/8,UMcP -> 1269/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 1,UPMn -> 2,Top Middle,"[1.616417194437813, 0.7744148519247193, 1.140918922199852]",Large
LMcMc -> 7/16,LMcP -> 241/128,LMcPT -> 21/32,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1999/1024,thetaPMn -> 21/16,UMcMc -> 7/8,UMcP -> 1269/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 1,UPMn -> 2,Top Middle,"[1.945648731025826, 0.9487938313070801, 1.1252531706812203]",Large
LMcMc -> 7/16,LMcP -> 241/128,LMcPT -> 21/32,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1999/1024,thetaPMn -> 21/16,UMcMc -> 7/8,UMcP -> 1269/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 1,UPMn -> 2,Top Middle,"[1.9294369447877795, 0.6269260829750712, 1.4051086179982948]",Large
LMcMc -> 7/16,LMcP -> 241/128,LMcPT -> 21/32,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1999/1024,thetaPMn -> 21/16,UMcMc -> 7/8,UMcP -> 1269/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 1,UPMn -> 2,Top Middle,"[1.9223201666502985, 0.8058126236704748, 1.3649158741300642]",Large
LMcMc -> 7/16,LMcP -> 241/128,LMcPT -> 21/32,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1999/1024,thetaPMn -> 21/16,UMcMc -> 7/8,UMcP -> 1269/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 1,UPMn -> 2,Top Middle,"[0.21536684147433702, 0.6862736321995645, 1.2360713577263567]",Large
LMcMc -> 7/16,LMcP -> 241/128,LMcPT -> 21/32,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1999/1024,thetaPMn -> 21/16,UMcMc -> 7/8,UMcP -> 1269/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 1,UPMn -> 2,Top Middle,"[1.9526310611240205, 0.9410518752028045, 1.305443486721901]",Large
LMcMc -> 7/8,LMcP -> 145/64,LMcPT -> 105/128,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1017/512,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 715/256,UMcPT -> 7/8,UMnMc -> 7/8,UMnP -> 1,UPMn -> 2,Top Middle,"[1.6210157641008422, 0.6797656978585098, 1.4222109257625242]",Large
LMcMc -> 7/8,LMcP -> 145/64,LMcPT -> 105/128,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1017/512,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 715/256,UMcPT -> 7/8,UMnMc -> 7/8,UMnP -> 1,UPMn -> 2,Top Middle,"[1.0934488669895046, 0.6722829368659209, 1.1294583751464817]",Large
LMcMc -> 7/8,LMcP -> 145/64,LMcPT -> 105/128,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1017/512,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 715/256,UMcPT -> 7/8,UMnMc -> 7/8,UMnP -> 1,UPMn -> 2,Top Middle,"[0.6486863965945812, 0.7065747143893109, 1.3918992945173863]",Large
LMcMc -> 7/8,LMcP -> 145/64,LMcPT -> 105/128,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1017/512,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 715/256,UMcPT -> 7/8,UMnMc -> 7/8,UMnP -> 1,UPMn -> 2,Top Middle,"[1.9421554868923672, 0.7200161712407434, 1.2916910197275155]",Large
LMcMc -> 7/8,LMcP -> 145/64,LMcPT -> 105/128,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1017/512,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 715/256,UMcPT -> 7/8,UMnMc -> 7/8,UMnP -> 1,UPMn -> 2,Top Middle,"[1.616417194437813, 0.7744148519247193, 1.140918922199852]",Large
LMcMc -> 7/8,LMcP -> 145/64,LMcPT -> 105/128,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1017/512,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 715/256,UMcPT -> 7/8,UMnMc -> 7/8,UMnP -> 1,UPMn -> 2,Top Middle,"[1.945648731025826, 0.9487938313070801, 1.1252531706812203]",Large
LMcMc -> 7/8,LMcP -> 145/64,LMcPT -> 105/128,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1017/512,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 715/256,UMcPT -> 7/8,UMnMc -> 7/8,UMnP -> 1,UPMn -> 2,Top Middle,"[1.9294369447877795, 0.6269260829750712, 1.4051086179982948]",Large
LMcMc -> 7/8,LMcP -> 145/64,LMcPT -> 105/128,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1017/512,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 715/256,UMcPT -> 7/8,UMnMc -> 7/8,UMnP -> 1,UPMn -> 2,Top Middle,"[1.9223201666502985, 0.8058126236704748, 1.3649158741300642]",Large
LMcMc -> 7/8,LMcP -> 145/64,LMcPT -> 105/128,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1017/512,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 715/256,UMcPT -> 7/8,UMnMc -> 7/8,UMnP -> 1,UPMn -> 2,Top Middle,"[0.21536684147433702, 0.6862736321995645, 1.2360713577263567]",Large
LMcMc -> 7/8,LMcP -> 145/64,LMcPT -> 105/128,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/4,thetaMcPT -> 7/4,thetaMnMc -> 1017/512,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 715/256,UMcPT -> 7/8,UMnMc -> 7/8,UMnP -> 1,UPMn -> 2,Top Middle,"[1.9526310611240205, 0.9410518752028045, 1.305443486721901]",Large
LMcMc -> 7/32,LMcP -> 433/256,LMcPT -> 7/16,LMnMc -> 7/8,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 1999/1024,thetaPMn -> 105/128,UMcMc -> 7/8,UMcP -> 1171/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[1.6210157641008422, 0.6797656978585098, 1.4222109257625242]",Large
LMcMc -> 7/32,LMcP -> 433/256,LMcPT -> 7/16,LMnMc -> 7/8,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 1999/1024,thetaPMn -> 105/128,UMcMc -> 7/8,UMcP -> 1171/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[1.0934488669895046, 0.6722829368659209, 1.1294583751464817]",Large
LMcMc -> 7/32,LMcP -> 433/256,LMcPT -> 7/16,LMnMc -> 7/8,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 1999/1024,thetaPMn -> 105/128,UMcMc -> 7/8,UMcP -> 1171/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[0.6486863965945812, 0.7065747143893109, 1.3918992945173863]",Large
LMcMc -> 7/32,LMcP -> 433/256,LMcPT -> 7/16,LMnMc -> 7/8,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 1999/1024,thetaPMn -> 105/128,UMcMc -> 7/8,UMcP -> 1171/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[1.9421554868923672, 0.7200161712407434, 1.2916910197275155]",Large
LMcMc -> 7/32,LMcP -> 433/256,LMcPT -> 7/16,LMnMc -> 7/8,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 1999/1024,thetaPMn -> 105/128,UMcMc -> 7/8,UMcP -> 1171/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[1.616417194437813, 0.7744148519247193, 1.140918922199852]",Large
LMcMc -> 7/32,LMcP -> 433/256,LMcPT -> 7/16,LMnMc -> 7/8,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 1999/1024,thetaPMn -> 105/128,UMcMc -> 7/8,UMcP -> 1171/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[1.945648731025826, 0.9487938313070801, 1.1252531706812203]",Large
LMcMc -> 7/32,LMcP -> 433/256,LMcPT -> 7/16,LMnMc -> 7/8,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 1999/1024,thetaPMn -> 105/128,UMcMc -> 7/8,UMcP -> 1171/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[1.9294369447877795, 0.6269260829750712, 1.4051086179982948]",Large
LMcMc -> 7/32,LMcP -> 433/256,LMcPT -> 7/16,LMnMc -> 7/8,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 1999/1024,thetaPMn -> 105/128,UMcMc -> 7/8,UMcP -> 1171/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[1.9223201666502985, 0.8058126236704748, 1.3649158741300642]",Large
LMcMc -> 7/32,LMcP -> 433/256,LMcPT -> 7/16,LMnMc -> 7/8,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 1999/1024,thetaPMn -> 105/128,UMcMc -> 7/8,UMcP -> 1171/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[0.21536684147433702, 0.6862736321995645, 1.2360713577263567]",Large
LMcMc -> 7/32,LMcP -> 433/256,LMcPT -> 7/16,LMnMc -> 7/8,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 2,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 1999/1024,thetaPMn -> 105/128,UMcMc -> 7/8,UMcP -> 1171/512,UMcPT -> 7/8,UMnMc -> 2,UMnP -> 7/8,UPMn -> 5/2,Top Middle,"[1.9526310611240205, 0.9410518752028045, 1.305443486721901]",Large
LMcMc -> 7/8,LMcP -> 2,LMcPT -> 7/8,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 1109/512,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 551/256,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 3,UMcPT -> 15/16,UMnMc -> 7/8,UMnP -> 1,UPMn -> 5/2,Top Middle,"[1.6210157641008422, 0.6797656978585098, 1.4222109257625242]",Large
LMcMc -> 7/8,LMcP -> 2,LMcPT -> 7/8,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 1109/512,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 551/256,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 3,UMcPT -> 15/16,UMnMc -> 7/8,UMnP -> 1,UPMn -> 5/2,Top Middle,"[1.0934488669895046, 0.6722829368659209, 1.1294583751464817]",Large
LMcMc -> 7/8,LMcP -> 2,LMcPT -> 7/8,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 1109/512,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 551/256,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 3,UMcPT -> 15/16,UMnMc -> 7/8,UMnP -> 1,UPMn -> 5/2,Top Middle,"[0.6486863965945812, 0.7065747143893109, 1.3918992945173863]",Large
